# taxid	chr	startpos	endpos		taxid	chr	startpos	endpos
# Dog(ref) vs Human(tar)
9615	2	37520740	41087652	9606	5	138677519	142815077
9615	2	41745590	42038082	9606	5	143537726	143856944
9615	2	43079780	45214042	9606	5	145138582	147516925
9615	12	3318714	15826013	9606	6	30294621	44414780
9615	12	17168109	19097564	9606	6	45866188	48036425
9615	12	20310054	20699074	9606	6	49398073	49834218
9615	12	21448993	21572328	9606	6	50681257	50815326
9615	12	22288871	26477916	9606	6	51480145	56112378
9615	12	27215278	27812822	9606	6	56819773	57513376
9615	12	28588338	29143890	9606	6	62389865	62996100
9615	12	29853211	30180910	9606	6	63985856	64424405
9615	12	34337708	38841271	9606	6	69345632	74538041
9615	12	39724003	40642200	9606	6	75794042	76782335
9615	12	42855911	44226841	9606	6	79577189	81055987
9615	12	45275395	48648372	9606	6	82455447	86353043
9615	12	49551727	52364568	9606	6	87647024	91006627
9615	12	55136560	55307164	9606	6	93949738	94129300
9615	12	57175657	58714670	9606	6	96025413	97731052
9615	12	60100025	62991299	9606	6	99282580	102517958
9615	12	65231856	71794978	9606	6	105175968	112672498
9615	12	73091225	73185505	9606	6	114257320	114384041
9615	12	74697997	74973260	9606	6	116262693	116601280
9615	12	3317312	3097384	9606	6	131894365	132068550
9615	12	74992092	75506050	9606	6	170104001	170893748
9615	17	67121076	65135323	9606	1	111889195	114228545
9615	17	54605795	60095760	9606	1	114239824	120612276
9615	17	60434377	60170820	9606	1	144851427	145116922
9615	17	61877120	61576524	9606	1	145413191	145764073
9615	17	60693783	61575813	9606	1	146626685	147465753
9615	17	62255139	65073132	9606	1	149858525	153234600
9615	17	3065711	4035242	9606	2	38814	2335045
9615	17	4847671	5191088	9606	2	3192741	3750261
9615	17	7462713	7607756	9606	2	7017796	7184310
9615	17	8961851	11451437	9606	2	8868987	11967535
9615	17	13620526	15215105	9606	2	14772810	16805287
9615	17	15964480	16823605	9606	2	17691986	18741959
9615	17	17484458	18896574	9606	2	19551246	21266945
9615	17	20871243	29790435	9606	2	23608298	33824362
9615	17	31960714	35484469	9606	2	36583397	40739575
9615	17	36766829	37409691	9606	2	42275161	42936353
9615	17	54543078	50699146	9606	2	71295408	75938111
9615	17	43488250	41407871	9606	2	84650647	87089047
9615	17	41387117	40951451	9606	2	88326724	88927094
9615	17	38109195	37581665	9606	2	95691479	96971297
9615	17	38146100	40403821	9606	2	110841447	113960677
9615	4	13406289	9455287	9606	1	228870869	233431459
9615	4	8646756	5314055	9606	1	234040679	238054222
9615	4	3152868	3436224	9606	10	38117899	38412280
9615	4	13607194	18629152	9606	10	59955618	65384883
9615	4	20577180	28798681	9606	10	67679725	77161513
9615	4	30054841	31103158	9606	10	78629359	79816571
9615	4	32140476	32371444	9606	10	80828792	81205383
9615	4	32643510	32459848	9606	10	81370695	81965328
9615	4	32662408	32944446	9606	10	82031576	82406316
9615	4	35611140	35938130	9606	10	85899185	86278276
9615	4	36725916	37810387	9606	10	87359312	88723017
9615	4	91470786	91356664	9606	5	14704909	14871887
9615	4	90596716	89570795	9606	5	15500305	17276943
9615	4	88081029	87770614	9606	5	19473140	19988353
9615	4	86332199	86085209	9606	5	21750973	22853731
9615	4	84308842	84198407	9606	5	24487209	24645085
9615	4	82487935	82407290	9606	5	26880709	27038689
9615	4	79201340	72823624	9606	5	31193796	39425335
9615	4	71874300	67977726	9606	5	40680032	45696220
9615	4	67480120	66839537	9606	5	49961733	50690564
9615	4	65646247	63762918	9606	5	52083774	54329960
9615	4	38447633	38783598	9606	5	112312433	112824527
9615	4	63611197	60198642	9606	5	147763546	151784840
9615	4	59307085	58059879	9606	5	152870084	154348971
9615	4	56849289	55648928	9606	5	155753767	157286168
9615	4	54968229	51999897	9606	5	158122923	161582545
9615	4	51009939	50910836	9606	5	162864577	162946328
9615	4	47021609	46366679	9606	5	166711843	168006588
9615	4	45433747	41193450	9606	5	169010638	174157902
9615	4	40745572	39027657	9606	5	174867675	176981548
9615	13	41486434	41344448	9606	15	78730518	78933587
9615	13	41910725	42633071	9606	4	41746099	42659122
9615	13	44074497	44164157	9606	4	44624354	44728612
9615	13	45135994	47715959	9606	4	46037786	49064096
9615	13	47758442	52137900	9606	4	52709276	57976539
9615	13	56064968	56473758	9606	4	62362839	62938168
9615	13	58208689	58307401	9606	4	65144177	65275178
9615	13	60951891	61536693	9606	4	68337989	68995587
9615	13	61797673	61652294	9606	4	69176105	69363322
9615	13	62079358	65875228	9606	4	70454135	75320726
9615	13	3026794	7881806	9606	8	98787809	104455681
9615	13	8601961	8801959	9606	8	105391652	105601252
9615	13	9459933	9820340	9606	8	106331147	106816767
9615	13	10525893	13487269	9606	8	107282473	110986959
9615	13	15438104	16604428	9606	8	113235157	114449242
9615	13	18055815	18300006	9606	8	116420724	116681228
9615	13	19139149	22661818	9606	8	117657055	121824309
9615	13	24413970	26384724	9606	8	123793901	126450645
9615	13	29976949	30974593	9606	8	130853716	132052835
9615	13	31609066	32908405	9606	8	132916359	134584183
9615	13	33685331	33876435	9606	8	135490031	135725292
9615	13	34434497	34620162	9606	8	136469716	136659849
9615	13	36778953	38930107	9606	8	139600478	142441620
9615	13	39481374	41015897	9606	8	143293441	145838891
9615	36	3725029	4494641	9606	2	154728426	155713014
9615	36	5547653	5780580	9606	2	157180944	157442915
9615	36	6361867	11271146	9606	2	158175125	163695240
9615	36	12721938	22159123	9606	2	165349323	176046490
9615	36	22759319	23161335	9606	2	176790410	177202753
9615	36	24001604	26423353	9606	2	178077422	180871780
9615	36	27226760	29196965	9606	2	181845112	184026408
9615	36	31262384	32412788	9606	2	186603355	188313021
9615	36	33138509	33643604	9606	2	189157390	190044605
9615	15	10205953	7573405	9606	1	35220721	38490497
9615	15	6876094	3463779	9606	1	39328636	43424847
9615	15	19997693	16329392	9606	1	43629845	47844511
9615	15	15657661	15468876	9606	1	48688357	48937876
9615	15	13985252	11605661	9606	1	50513686	53293014
9615	15	21701205	22912008	9606	12	75891419	77459360
9615	15	23589233	23942521	9606	12	78225069	78606790
9615	15	24841318	28022559	9606	12	79257773	83528065
9615	15	29494121	30503564	9606	12	85253267	87232681
9615	15	32153468	32651475	9606	12	88373816	88974250
9615	15	33335529	33629393	9606	12	89741837	90049844
9615	15	34684005	34889996	9606	12	91357456	91576806
9615	15	36159945	39598277	9606	12	93166285	97347469
9615	15	40943116	44706162	9606	12	98909351	103354294
9615	15	45345796	45641050	9606	12	104166081	104532040
9615	15	20367404	20229482	9606	14	20215587	20296531
9615	15	20565563	21552988	9606	14	20665495	21979457
9615	15	11501397	11391922	9606	16	46614466	46782221
9615	15	46443755	49730513	9606	4	145567173	149363672
9615	15	51131151	56474677	9606	4	151000080	156875048
9615	15	57165810	57729205	9606	4	157682764	158287227
9615	15	58435341	59373317	9606	4	159131401	160281302
9615	15	61004980	61520381	9606	4	162305049	163085186
9615	15	62448885	62856274	9606	4	164047860	165304407
9615	15	64106996	64959917	9606	4	165997230	167024993
9615	15	66590821	66753186	9606	4	169013707	169239958
9615	3	35185499	34846685	9606	15	22833395	23086843
9615	3	38720861	37686748	9606	15	25068794	26108349
9615	3	36946796	36509907	9606	15	26788693	27194357
9615	3	35443416	35208701	9606	15	28000021	28344458
9615	3	34566603	34808560	9606	15	28356186	28567295
9615	3	41224599	41935267	9606	15	29213840	30114706
9615	3	40907799	39708367	9606	15	31196055	32462384
9615	3	61091509	61283058	9606	15	78287327	78591940
9615	3	61087309	58566415	9606	15	79051545	82577268
9615	3	57263237	58555901	9606	15	82821161	84708594
9615	3	56725651	57228974	9606	15	85144249	85682373
9615	3	51906491	53192729	9606	15	85923871	87572283
9615	3	53999953	56070294	9606	15	88419988	90802312
9615	3	56687626	56081050	9606	15	90895477	91565833
9615	3	51630743	49922775	9606	15	91643182	93632443
9615	3	48893910	48706270	9606	15	94841430	95027181
9615	3	44652299	44947930	9606	15	99192761	99507759
9615	3	44481336	42205384	9606	15	99645286	102264645
9615	3	94675486	94211035	9606	4	492989	1242908
9615	3	65520931	63429085	9606	4	1283672	3770253
9615	3	72469045	74107121	9606	4	4190530	6202318
9615	3	61344820	63327082	9606	4	6322305	8873543
9615	3	72464354	71818666	9606	4	9783258	10686386
9615	3	69540584	69292966	9606	4	13369347	13629328
9615	3	68090100	66950747	9606	4	15004298	16228161
9615	3	65810464	65576471	9606	4	17488016	17783135
9615	3	94154510	93999855	9606	4	17812525	18023483
9615	3	92139452	91491607	9606	4	20255235	21950374
9615	3	90262717	89906342	9606	4	22388999	22821192
9615	3	89106626	86614676	9606	4	23793644	26756917
9615	3	78655589	78397166	9606	4	36067622	36347378
9615	3	77524278	74223028	9606	4	37246690	41270446
9615	3	34106223	28091826	9606	5	74323289	81574235
9615	3	27449814	26301126	9606	5	82348665	83680611
9615	3	24060732	23929216	9606	5	86564151	86708836
9615	3	23287810	22663156	9606	5	87491023	88199922
9615	3	21431345	20576168	9606	5	89689528	90679149
9615	3	18598231	15431338	9606	5	92919043	96519005
9615	3	14242943	14171456	9606	5	98190908	98262238
9615	3	12891263	12589171	9606	5	99871124	100238987
9615	3	11708769	10575273	9606	5	101707651	102898490
9615	3	7425213	5228483	9606	5	106712590	109203429
9615	3	4625078	4036771	9606	5	110074754	110848157
9615	3	3209327	3087416	9606	5	112043218	112258031
9615	6	80215175	79871194	9606	1	68564142	68962799
9615	6	79115949	77931569	9606	1	70225858	71546972
9615	6	75358476	73787412	9606	1	74491699	76398116
9615	6	72930931	71306740	9606	1	77333186	79129763
9615	6	68810883	68657024	9606	1	82266082	82458107
9615	6	66981672	63951821	9606	1	84335057	87814606
9615	6	62733261	57137090	9606	1	89149922	95712781
9615	6	56003839	54838679	9606	1	97187175	98386615
9615	6	54159630	51312258	9606	1	99127236	102462790
9615	6	47541457	43815308	9606	1	107599267	111863185
9615	6	43481128	39398153	9606	16	96979	5147789
9615	6	37598900	37261951	9606	16	6069132	7763340
9615	6	36591651	36318064	9606	16	8619502	9057341
9615	6	35710457	33186904	9606	16	9847265	12897744
9615	6	32255527	31600762	9606	16	14014014	14788526
9615	6	31441365	31536729	9606	16	15068833	15188158
9615	6	31385261	30829231	9606	16	15528325	16317328
9615	6	29772228	30071122	9606	16	17196181	17564738
9615	6	29333079	29230094	9606	16	18816175	18937726
9615	6	28882433	29102772	9606	16	18995256	19278554
9615	6	28835699	23977543	9606	16	19422057	25268855
9615	6	22517738	21188849	9606	16	27078219	28634866
9615	6	20784107	21180347	9606	16	29674300	30200397
9615	6	20752292	19760661	9606	16	30362087	31519706
9615	6	19504768	17714622	9606	7	192969	2474240
9615	6	17524476	17631620	9606	7	2577511	2704436
9615	6	17518565	15212377	9606	7	2719163	5821292
9615	6	14422217	14968634	9606	7	6012870	6663921
9615	6	3453623	3592773	9606	7	56032296	56184090
9615	6	3663658	4467561	9606	7	65338257	66704499
9615	6	5777736	5133281	9606	7	69063905	71178584
9615	6	9900646	8659717	9606	7	72716514	74267841
9615	6	9902783	10650801	9606	7	75046065	76157200
9615	6	14320554	10663426	9606	7	97614012	102283238
9615	1	27600234	27418965	9606	18	13218786	13915535
9615	1	27120260	26849727	9606	18	48321490	48724051
9615	1	25556344	24823706	9606	18	49866542	51062273
9615	1	24169432	23067255	9606	18	51851062	53255860
9615	1	22211332	19140844	9606	18	54270053	58040001
9615	1	18243931	16217787	9606	18	59157775	61656608
9615	1	14824197	14100066	9606	18	63417488	64271216
9615	1	12440239	11084977	9606	18	66340925	67997434
9615	1	9230393	9117693	9606	18	70414787	70534810
9615	1	8183311	7226590	9606	18	71815746	73001901
9615	1	6383034	5730989	9606	18	74069637	74982098
9615	1	4476996	3507703	9606	18	76740275	78005397
9615	1	124975708	123879481	9606	19	29698167	31048965
9615	1	122488845	119456295	9606	19	32836514	36643771
9615	1	118631345	118423777	9606	19	37308330	37620662
9615	1	118095862	118196361	9606	19	37640990	37734574
9615	1	117925030	115901305	9606	19	38375472	41314337
9615	1	115726061	115894619	9606	19	41497204	41634281
9615	1	115655702	114880316	9606	19	41699115	42931578
9615	1	114579300	107844674	9606	19	43892763	52729678
9615	1	106637344	104184489	9606	19	53770013	57352094
9615	1	103591944	102453685	9606	19	58058343	59084942
9615	1	59864279	62328148	9606	6	116601283	119670926
9615	1	63720993	63996206	9606	6	121400627	121770873
9615	1	64832408	65817799	9606	6	122720696	123957942
9615	1	67022425	67974127	9606	6	125304514	126360422
9615	1	68917997	70136712	9606	6	127440048	128841870
9615	1	71199517	72538796	9606	6	129898240	131604673
9615	1	28454298	28875789	9606	6	132617194	133138703
9615	1	29888065	34568449	9606	6	134210259	139695785
9615	1	36816605	39266107	9606	6	142396745	145174170
9615	1	40052053	41477269	9606	6	146119271	147708707
9615	1	42323245	46309502	9606	6	148663729	153452389
9615	1	47018072	48240830	9606	6	154331636	155777037
9615	1	49411467	53137111	9606	6	157099064	163148834
9615	1	54844268	55000869	9606	6	163835675	163999628
9615	1	56455041	59776883	9606	6	165693153	170102159
9615	1	92281270	92879104	9606	9	214865	991732
9615	1	93775454	96953004	9606	9	2015342	5833081
9615	1	97403537	97786092	9606	9	39072764	39288300
9615	1	92062221	89832686	9606	9	70971815	73736514
9615	1	89090094	87811787	9606	9	74298282	75785307
9615	1	86734135	86153697	9606	9	77112252	77762114
9615	1	85616037	83445488	9606	9	78505560	80945009
9615	1	82340927	82195236	9606	9	82186878	82341656
9615	1	80701040	80611840	9606	9	84198598	84303596
9615	1	79523584	75335350	9606	9	85597315	90323549
9615	1	100695839	99813759	9606	9	90581356	92221470
9615	1	99148779	98067005	9606	9	93372114	94877690
9615	1	102179324	100880122	9606	9	94972625	97065291
9615	1	75225264	72994522	9606	9	97321002	99801539
9615	22	12618005	7395321	9606	13	41506055	47471169
9615	22	6421060	4810554	9606	13	48516791	50595058
9615	22	3950930	3134310	9606	13	51483892	52585630
9615	22	12628592	13021051	9606	13	53226831	53626192
9615	22	18646143	18946806	9606	13	60239717	60738119
9615	22	24273488	25159816	9606	13	66876966	67804468
9615	22	27138309	27500683	9606	13	70274725	70682625
9615	22	28641350	28952003	9606	13	72012098	72441330
9615	22	29828272	30933122	9606	13	73302042	74708066
9615	22	32058567	32565859	9606	13	75858809	76434006
9615	22	33454169	35738095	9606	13	77454304	80130212
9615	22	45422012	45826713	9606	13	92050935	93519490
9615	22	47648031	49566460	9606	13	93879078	96705736
9615	22	50317248	55488694	9606	13	97637973	103719196
9615	22	59932786	62280674	9606	13	108859790	111996594
9615	22	62861669	64318975	9606	13	112721913	115071283
9615	7	46550275	43485813	9606	1	153330330	157811634
9615	7	34515568	23115380	9606	1	166808724	179785333
9615	7	16375732	22918767	9606	1	179813066	186958113
9615	7	8708571	7112122	9606	1	196946667	198726545
9615	7	6003203	3026508	9606	1	199996770	203155922
9615	7	8771238	10003668	9606	1	206808881	208417665
9615	7	11208672	14287769	9606	1	209757045	213446808
9615	7	14955884	16051395	9606	1	214161860	215410436
9615	7	43424437	40746183	9606	1	223714972	227505826
9615	7	35870182	39493042	9606	1	241660857	245866428
9615	7	40230061	40585050	9606	1	246703863	247094726
9615	7	70076858	70728585	9606	18	158483	912173
9615	7	72270954	73445633	9606	18	2537524	3880135
9615	7	74596333	76597150	9606	18	5143672	7232042
9615	7	77892594	81591014	9606	18	8717369	13125052
9615	7	70041152	68974377	9606	18	18529701	19782227
9615	7	68338535	66182540	9606	18	20513295	22932214
9615	7	65506902	64825292	9606	18	23713816	24765289
9615	7	63954408	63739857	9606	18	25530930	25757445
9615	7	61380135	55692810	9606	18	28645942	35146000
9615	7	51872434	51616021	9606	18	39535199	39661448
9615	7	49336102	46697309	9606	18	42260138	45457515
9615	7	83546407	81640452	9606	18	45553733	47814692
9615	7	83605005	83851395	9606	18	47901392	48258196
9615	26	40208373	40346874	9606	10	51947000	52383737
9615	26	40171933	40096272	9606	10	52566325	52645435
9615	26	40793883	41983387	9606	10	89419476	91011660
9615	26	21655190	20162896	9606	12	108523511	110477237
9615	26	11036157	14731302	9606	12	110562140	115121969
9615	26	15795238	19895130	9606	12	116396381	121476780
9615	26	11002514	7464871	9606	12	121570622	126143589
9615	26	6101579	3213155	9606	12	128751948	133589153
9615	26	33207218	32262120	9606	22	19023795	20135530
9615	26	33314135	33433918	9606	22	20795806	20941919
9615	26	33811462	33564289	9606	22	21061979	21356404
9615	26	33899786	34286918	9606	22	21921957	22337147
9615	26	30192045	31043341	9606	22	22890123	23660224
9615	26	31823564	31382652	9606	22	24083772	24641110
9615	26	31054097	31379854	9606	22	24666786	25024972
9615	26	22028361	23308939	9606	22	25202136	27026636
9615	26	24336380	27985765	9606	22	28247657	32509016
9615	38	26553651	22573985	9606	1	157963063	163325553
9615	38	21702889	20292120	9606	1	164528802	166135958
9615	38	11558370	11181184	9606	1	190066797	190446759
9615	38	9743209	8825280	9606	1	192127592	193223945
9615	38	6378556	5878529	9606	1	196194913	196716634
9615	38	3071070	5303853	9606	1	203274664	205912588
9615	38	5505073	5369184	9606	1	206138911	206332104
9615	38	5506495	5871373	9606	1	206516196	206785904
9615	38	14001918	16509648	9606	1	215740735	218617961
9615	38	17754300	18484857	9606	1	220141942	220987741
9615	38	19791753	20005457	9606	1	222695602	222924002
9615	14	4060773	3547621	9606	1	227918890	228646259
9615	14	4551299	4337722	9606	1	248020501	248224922
9615	14	5348336	5614819	9606	1	248366370	248617073
9615	14	25835879	27199120	9606	7	7222246	8792593
9615	14	30088491	30425607	9606	7	12250848	12693228
9615	14	31618830	33273221	9606	7	13930854	15726308
9615	14	33972390	38889049	9606	7	16501106	21985542
9615	14	39432867	41587491	9606	7	22766766	25219817
9615	14	42414128	51815423	9606	7	26191847	37780913
9615	14	16024720	18196238	9606	7	86506222	88966346
9615	14	19026842	25682734	9606	7	89783689	97501854
9615	14	53853976	55532576	9606	7	110731062	112727833
9615	14	56142441	57110119	9606	7	113516882	114659970
9615	14	57941446	59880766	9606	7	115575202	117844093
9615	14	61406734	63935841	9606	7	119913722	123174718
9615	14	14957651	14653699	9606	7	123181083	123611464
9615	14	14082752	13875397	9606	7	124386114	124570037
9615	14	12669958	6071208	9606	7	126078652	134001827
9615	10	3070822	4981195	9606	12	56075330	58351052
9615	10	8016859	16514219	9606	12	62102040	72426221
9615	10	18630368	18965450	9606	12	75433896	75895716
9615	10	37146231	36317320	9606	12	104609559	105630008
9615	10	35659269	34178685	9606	12	106457125	108170421
9615	10	48491468	54063427	9606	2	42989639	49381666
9615	10	54682370	55790773	9606	2	50145643	51259674
9615	10	57856668	59842610	9606	2	53897430	56150932
9615	10	61578869	61780057	9606	2	58273777	58468515
9615	10	63737098	67966098	9606	2	60678302	65659656
9615	10	68920113	69030649	9606	2	66662532	66799891
9615	10	69782213	72459028	9606	2	67624442	71222001
9615	10	48485390	43353595	9606	2	97258907	103434138
9615	10	41492606	40438321	9606	2	105654483	106810795
9615	10	39030609	37369901	9606	2	108602995	110376564
9615	10	34159144	33093489	9606	22	32783562	34316416
9615	10	32092914	22249763	9606	22	35462130	47571342
9615	10	20383843	19597778	9606	22	50166937	51183727
9615	35	3859857	4030683	9606	6	485138	693109
9615	35	5151712	11340834	9606	6	1624041	8435794
9615	35	13165931	14824830	9606	6	10396916	12297427
9615	35	15775780	16516559	9606	6	13305183	14137149
9615	35	17485376	18486176	9606	6	15246527	16761721
9615	35	19265427	20242008	9606	6	17281809	18469105
9615	35	21747095	22791921	9606	6	20100935	21232635
9615	35	25234004	29414122	9606	6	24126414	30181153
9615	8	3161451	3547090	9606	1	247463622	247739859
9615	8	5967512	7810253	9606	14	23033807	25519095
9615	8	9138171	9287235	9606	14	26915089	27066960
9615	8	12009215	14876645	9606	14	30045685	33302268
9615	8	15877413	19619403	9606	14	34393421	38725574
9615	8	20240427	20534861	9606	14	39501123	39901704
9615	8	25373095	25629580	9606	14	45366507	45670093
9615	8	26680332	27348488	9606	14	47120216	48144157
9615	8	29227973	32346893	9606	14	50044039	53620046
9615	8	33027449	43001697	9606	14	54416454	66209962
9615	8	43811105	44812846	9606	14	66974125	68283306
9615	8	45698628	53693818	9606	14	69254375	78400297
9615	8	55723272	56861221	9606	14	80663869	82000205
9615	8	62306853	65384329	9606	14	88399358	91976644
9615	8	3908639	5133762	9606	14	92047118	93582263
9615	8	65446402	68707513	9606	14	93669237	97347951
9615	8	70860101	74561215	9606	14	99864083	104313927
9615	8	75215856	75852292	9606	14	105046056	105965585
9615	16	16661470	16771793	9606	1	249104651	249213345
9615	16	56812785	55274249	9606	4	176554088	178363657
9615	16	50845155	47089723	9606	4	183245137	187644987
9615	16	3240861	3091566	9606	7	47814290	48019246
9615	16	16356159	15267868	9606	7	134331531	135662204
9615	16	14470427	13716235	9606	7	136553399	137686846
9615	16	12913258	8351329	9606	7	138391039	144533146
9615	16	5031886	4776406	9606	7	148395933	148725782
9615	16	17093320	19506470	9606	7	148799876	152552463
9615	16	20996096	21615400	9606	7	154735400	155604967
9615	16	22188310	23960914	9606	7	156433401	158937649
9615	16	61243179	61799794	9606	8	6264113	6693166
9615	16	39061043	37786171	9606	8	8175258	9639856
9615	16	39177602	39952934	9606	8	12579406	13425797
9615	16	41821279	42461457	9606	8	15397730	16050300
9615	16	43289917	44273859	9606	8	16850334	17942507
9615	16	25098970	25591285	9606	8	19171081	19709589
9615	16	37167006	36120426	9606	8	29920631	31031277
9615	16	34871710	34070046	9606	8	31496820	33457439
9615	16	32437762	32163653	9606	8	35092975	35652181
9615	16	31505813	31287335	9606	8	36641842	36793643
9615	16	30627074	29209014	9606	8	37553301	39142436
9615	16	28519913	28878478	9606	8	39442087	39695779
9615	16	28360692	25595741	9606	8	39771328	43057970
9615	28	7231804	6650145	9606	10	43277954	43904696
9615	28	5230114	4925685	9606	10	45869629	46168251
9615	28	3322946	4765745	9606	10	49609687	51371331
9615	28	7271558	7667650	9606	10	91174325	91534700
9615	28	8438093	20492042	9606	10	92500575	107024993
9615	28	21624295	21938168	9606	10	108333421	108924292
9615	28	24268691	25337516	9606	10	111624524	112773425
9615	28	26264841	37257624	9606	10	113909622	126676005
9615	28	37890509	39901372	9606	10	127408084	129884180
9615	28	41377288	41752619	9606	10	131265454	131977870
9615	28	42983707	44167081	9606	10	133747957	135382876
9615	19	38322685	38117038	9606	2	114471933	114716167
9615	19	36928465	36452725	9606	2	115199899	116602326
9615	19	35056385	34823814	9606	2	118572255	118867597
9615	19	34059562	32841958	9606	2	119699745	121052286
9615	19	31943136	31488534	9606	2	121974163	122525429
9615	19	29243340	28629045	9606	2	124782864	125672864
9615	19	27006650	25435855	9606	2	127413684	128953251
9615	19	23725896	23860545	9606	2	131674224	131907425
9615	19	38405070	38962509	9606	2	133174147	134326031
9615	19	40137092	41895712	9606	2	135011830	136875725
9615	19	43675403	44408281	9606	2	138721808	139537811
9615	19	45627481	46604114	9606	2	140988996	142889270
9615	19	48051250	49489943	9606	2	143635195	145277958
9615	19	52664489	54199997	9606	2	148602570	150444330
9615	19	55563133	56761828	9606	2	152126982	153617767
9615	19	22336061	19977554	9606	4	121615929	124324910
9615	19	16280368	14977143	9606	4	128554087	130033843
9615	19	7363026	7292212	9606	4	139085248	139163503
9615	19	6654757	3012516	9606	4	139936943	144395718
9615	18	28340806	28752472	9606	11	193080	704129
9615	18	48208149	50186777	9606	11	799179	3240043
9615	18	40039773	34576088	9606	11	30344649	36680817
9615	18	31863406	31704554	9606	11	40135753	40315664
9615	18	29376871	28882431	9606	11	43333505	43941825
9615	18	48198384	44282083	9606	11	44087729	48347482
9615	18	43297124	40123776	9606	11	55405834	59481318
9615	18	58460104	50954850	9606	11	60618398	70282690
9615	18	15073681	14716559	9606	7	37888199	38270270
9615	18	13940057	12786722	9606	7	38763543	40136733
9615	18	11269272	9412836	9606	7	41728601	43846941
9615	18	3014664	3349317	9606	7	48026745	48687091
9615	18	4364392	5356657	9606	7	49977023	51384515
9615	18	8331747	9333680	9606	7	54610019	55640200
9615	18	20294370	21687082	9606	7	76751934	79082890
9615	18	22910177	23622645	9606	7	79764140	80548667
9615	18	24320114	25699928	9606	7	81331444	82792197
9615	18	26403914	26600470	9606	7	83587659	83824217
